,ID_LAT_LON_YEAR_WEEK,emissions
6659,ID_-1.342_31.358_2022_44,464.875
6660,ID_-1.342_31.358_2022_45,465.80597
6661,ID_-1.342_31.358_2022_46,464.63818
6662,ID_-1.342_31.358_2022_47,464.4082
6663,ID_-1.342_31.358_2022_48,465.41248
6664,ID_-1.346_31.254_2022_00,437.7289
6665,ID_-1.346_31.254_2022_01,476.3001
6666,ID_-1.346_31.254_2022_02,485.4263
6667,ID_-1.346_31.254_2022_03,485.0697
6668,ID_-1.346_31.254_2022_04,481.96686
6669,ID_-1.346_31.254_2022_05,483.27374
6670,ID_-1.346_31.254_2022_06,485.86917
6671,ID_-1.346_31.254_2022_07,486.69727
6672,ID_-1.346_31.254_2022_08,485.17737
6673,ID_-1.346_31.254_2022_09,482.72104
6674,ID_-1.346_31.254_2022_10,482.93475
6675,ID_-1.346_31.254_2022_11,436.8968
6676,ID_-1.346_31.254_2022_12,440.88657
6677,ID_-1.346_31.254_2022_13,426.12106
6678,ID_-1.346_31.254_2022_14,474.70895
6679,ID_-1.346_31.254_2022_15,467.56778
6680,ID_-1.346_31.254_2022_16,466.9306
6681,ID_-1.346_31.254_2022_17,455.95728
6682,ID_-1.346_31.254_2022_18,459.04453
6683,ID_-1.346_31.254_2022_19,458.50305
6684,ID_-1.346_31.254_2022_20,460.93033
6685,ID_-1.346_31.254_2022_21,459.1608
6686,ID_-1.346_31.254_2022_22,459.90305
6687,ID_-1.346_31.254_2022_23,470.5708
6688,ID_-1.346_31.254_2022_24,470.6969
6689,ID_-1.346_31.254_2022_25,459.73615
6690,ID_-1.346_31.254_2022_26,456.63733
6691,ID_-1.346_31.254_2022_27,452.3029
6692,ID_-1.346_31.254_2022_28,452.96735
6693,ID_-1.346_31.254_2022_29,453.03778
6694,ID_-1.346_31.254_2022_30,433.38293
6695,ID_-1.346_31.254_2022_31,443.19046
6696,ID_-1.346_31.254_2022_32,438.92853
6697,ID_-1.346_31.254_2022_33,417.35358
6698,ID_-1.346_31.254_2022_34,447.5408
6699,ID_-1.346_31.254_2022_35,439.72598
6700,ID_-1.346_31.254_2022_36,437.76242
6701,ID_-1.346_31.254_2022_37,439.72598
6702,ID_-1.346_31.254_2022_38,402.51334
6703,ID_-1.346_31.254_2022_39,436.77554
6704,ID_-1.346_31.254_2022_40,428.76205
6705,ID_-1.346_31.254_2022_41,452.09875
6706,ID_-1.346_31.254_2022_42,484.15485
6707,ID_-1.346_31.254_2022_43,458.42374
6708,ID_-1.346_31.254_2022_44,531.5587
6709,ID_-1.346_31.254_2022_45,531.6817
6710,ID_-1.346_31.254_2022_46,522.30896
6711,ID_-1.346_31.254_2022_47,532.1475
6712,ID_-1.346_31.254_2022_48,535.8146
6713,ID_-1.348_29.552_2022_00,47.361176
6714,ID_-1.348_29.552_2022_01,59.68706
6715,ID_-1.348_29.552_2022_02,65.975876
6716,ID_-1.348_29.552_2022_03,70.23936
6717,ID_-1.348_29.552_2022_04,63.510406
6718,ID_-1.348_29.552_2022_05,67.4978
6719,ID_-1.348_29.552_2022_06,70.060745
6720,ID_-1.348_29.552_2022_07,70.96883
6721,ID_-1.348_29.552_2022_08,71.46446
6722,ID_-1.348_29.552_2022_09,68.07302
6723,ID_-1.348_29.552_2022_10,69.56838
6724,ID_-1.348_29.552_2022_11,60.892254
6725,ID_-1.348_29.552_2022_12,64.218346
6726,ID_-1.348_29.552_2022_13,66.53346
6727,ID_-1.348_29.552_2022_14,136.61058
6728,ID_-1.348_29.552_2022_15,130.48462
6729,ID_-1.348_29.552_2022_16,132.34236
6730,ID_-1.348_29.552_2022_17,55.516052
6731,ID_-1.348_29.552_2022_18,56.883892
6732,ID_-1.348_29.552_2022_19,59.634876
6733,ID_-1.348_29.552_2022_20,73.90273
6734,ID_-1.348_29.552_2022_21,58.880066
6735,ID_-1.348_29.552_2022_22,75.10777
6736,ID_-1.348_29.552_2022_23,74.96793
6737,ID_-1.348_29.552_2022_24,76.181694
6738,ID_-1.348_29.552_2022_25,76.51984
6739,ID_-1.348_29.552_2022_26,73.931984
6740,ID_-1.348_29.552_2022_27,59.830734
6741,ID_-1.348_29.552_2022_28,62.620975
6742,ID_-1.348_29.552_2022_29,60.362545
6743,ID_-1.348_29.552_2022_30,51.268295
6744,ID_-1.348_29.552_2022_31,56.81467
6745,ID_-1.348_29.552_2022_32,45.772137
6746,ID_-1.348_29.552_2022_33,45.161724
6747,ID_-1.348_29.552_2022_34,54.178814
6748,ID_-1.348_29.552_2022_35,53.454235
6749,ID_-1.348_29.552_2022_36,52.275707
6750,ID_-1.348_29.552_2022_37,52.763256
6751,ID_-1.348_29.552_2022_38,53.321865
6752,ID_-1.348_29.552_2022_39,77.65889
6753,ID_-1.348_29.552_2022_40,121.657555
6754,ID_-1.348_29.552_2022_41,118.295204
6755,ID_-1.348_29.552_2022_42,134.7467
6756,ID_-1.348_29.552_2022_43,132.53972
6757,ID_-1.348_29.552_2022_44,70.13874
6758,ID_-1.348_29.552_2022_45,71.80325
6759,ID_-1.348_29.552_2022_46,80.563126
6760,ID_-1.348_29.552_2022_47,69.49317
6761,ID_-1.348_29.552_2022_48,77.74981
6762,ID_-1.355_30.245_2022_00,86.72962
6763,ID_-1.355_30.245_2022_01,97.741035
6764,ID_-1.355_30.245_2022_02,106.14423
6765,ID_-1.355_30.245_2022_03,109.4688
6766,ID_-1.355_30.245_2022_04,105.67936
6767,ID_-1.355_30.245_2022_05,108.79014
6768,ID_-1.355_30.245_2022_06,112.47839
6769,ID_-1.355_30.245_2022_07,103.19877
6770,ID_-1.355_30.245_2022_08,111.96759
6771,ID_-1.355_30.245_2022_09,107.06496
6772,ID_-1.355_30.245_2022_10,108.720695
6773,ID_-1.355_30.245_2022_11,99.222984
6774,ID_-1.355_30.245_2022_12,101.353516
6775,ID_-1.355_30.245_2022_13,105.51711
6776,ID_-1.355_30.245_2022_14,182.46422
6777,ID_-1.355_30.245_2022_15,173.50514
6778,ID_-1.355_30.245_2022_16,170.34268
6779,ID_-1.355_30.245_2022_17,103.98892
6780,ID_-1.355_30.245_2022_18,105.482956
6781,ID_-1.355_30.245_2022_19,105.11327
6782,ID_-1.355_30.245_2022_20,108.46702
6783,ID_-1.355_30.245_2022_21,106.57446
6784,ID_-1.355_30.245_2022_22,114.85409
6785,ID_-1.355_30.245_2022_23,110.86418
6786,ID_-1.355_30.245_2022_24,113.89076
6787,ID_-1.355_30.245_2022_25,112.61412
6788,ID_-1.355_30.245_2022_26,113.25946
6789,ID_-1.355_30.245_2022_27,105.86982
6790,ID_-1.355_30.245_2022_28,105.854256
6791,ID_-1.355_30.245_2022_29,105.78886
6792,ID_-1.355_30.245_2022_30,101.03506
6793,ID_-1.355_30.245_2022_31,100.07305
6794,ID_-1.355_30.245_2022_32,91.772865
6795,ID_-1.355_30.245_2022_33,93.04442
6796,ID_-1.355_30.245_2022_34,107.73948
6797,ID_-1.355_30.245_2022_35,104.90644
6798,ID_-1.355_30.245_2022_36,100.79322
6799,ID_-1.355_30.245_2022_37,105.39977
6800,ID_-1.355_30.245_2022_38,105.64881
6801,ID_-1.355_30.245_2022_39,130.54329
6802,ID_-1.355_30.245_2022_40,168.68417
6803,ID_-1.355_30.245_2022_41,167.1253
6804,ID_-1.355_30.245_2022_42,183.26698
6805,ID_-1.355_30.245_2022_43,181.53502
6806,ID_-1.355_30.245_2022_44,112.66764
6807,ID_-1.355_30.245_2022_45,130.39609
6808,ID_-1.355_30.245_2022_46,116.66468
6809,ID_-1.355_30.245_2022_47,107.97184
6810,ID_-1.355_30.245_2022_48,110.01766
6811,ID_-1.355_30.645_2022_00,37.692513
6812,ID_-1.355_30.645_2022_01,47.29811
6813,ID_-1.355_30.645_2022_02,54.237465
6814,ID_-1.355_30.645_2022_03,58.928146
6815,ID_-1.355_30.645_2022_04,54.19281
6816,ID_-1.355_30.645_2022_05,58.57953
6817,ID_-1.355_30.645_2022_06,57.889473
6818,ID_-1.355_30.645_2022_07,61.068207
6819,ID_-1.355_30.645_2022_08,61.15852
6820,ID_-1.355_30.645_2022_09,57.52693
6821,ID_-1.355_30.645_2022_10,59.908833
6822,ID_-1.355_30.645_2022_11,50.093254
6823,ID_-1.355_30.645_2022_12,52.668713
6824,ID_-1.355_30.645_2022_13,58.592403
6825,ID_-1.355_30.645_2022_14,99.50777
6826,ID_-1.355_30.645_2022_15,101.155655
6827,ID_-1.355_30.645_2022_16,93.62581
6828,ID_-1.355_30.645_2022_17,51.30453
6829,ID_-1.355_30.645_2022_18,54.391785
6830,ID_-1.355_30.645_2022_19,54.269966
6831,ID_-1.355_30.645_2022_20,65.21106
6832,ID_-1.355_30.645_2022_21,56.27867
6833,ID_-1.355_30.645_2022_22,65.734024
6834,ID_-1.355_30.645_2022_23,58.94594
6835,ID_-1.355_30.645_2022_24,61.37705
6836,ID_-1.355_30.645_2022_25,61.04652
6837,ID_-1.355_30.645_2022_26,59.458267
6838,ID_-1.355_30.645_2022_27,40.54705
6839,ID_-1.355_30.645_2022_28,52.096527
6840,ID_-1.355_30.645_2022_29,46.56054
6841,ID_-1.355_30.645_2022_30,47.8506
6842,ID_-1.355_30.645_2022_31,41.96251
6843,ID_-1.355_30.645_2022_32,40.253124
6844,ID_-1.355_30.645_2022_33,45.231033
6845,ID_-1.355_30.645_2022_34,47.96827
6846,ID_-1.355_30.645_2022_35,50.446423
6847,ID_-1.355_30.645_2022_36,50.39052
6848,ID_-1.355_30.645_2022_37,52.750973
6849,ID_-1.355_30.645_2022_38,52.113323
6850,ID_-1.355_30.645_2022_39,56.241558
6851,ID_-1.355_30.645_2022_40,66.0277
6852,ID_-1.355_30.645_2022_41,71.00915
6853,ID_-1.355_30.645_2022_42,61.972637
6854,ID_-1.355_30.645_2022_43,77.63569
6855,ID_-1.355_30.645_2022_44,50.688847
6856,ID_-1.355_30.645_2022_45,50.663334
6857,ID_-1.355_30.645_2022_46,54.181114
6858,ID_-1.355_30.645_2022_47,51.06887
6859,ID_-1.355_30.645_2022_48,54.229664
6860,ID_-1.360_30.340_2022_00,46.96519
6861,ID_-1.360_30.340_2022_01,61.86908
6862,ID_-1.360_30.340_2022_02,73.341194
6863,ID_-1.360_30.340_2022_03,73.495415
6864,ID_-1.360_30.340_2022_04,72.09634
6865,ID_-1.360_30.340_2022_05,71.435295
6866,ID_-1.360_30.340_2022_06,74.24487
6867,ID_-1.360_30.340_2022_07,71.7038
6868,ID_-1.360_30.340_2022_08,71.7038
6869,ID_-1.360_30.340_2022_09,71.105576
6870,ID_-1.360_30.340_2022_10,70.951866
6871,ID_-1.360_30.340_2022_11,62.740623
6872,ID_-1.360_30.340_2022_12,65.18081
6873,ID_-1.360_30.340_2022_13,68.23606
6874,ID_-1.360_30.340_2022_14,145.68155
6875,ID_-1.360_30.340_2022_15,134.08437
6876,ID_-1.360_30.340_2022_16,133.75673
6877,ID_-1.360_30.340_2022_17,64.16502
6878,ID_-1.360_30.340_2022_18,67.25227
6879,ID_-1.360_30.340_2022_19,67.91679
6880,ID_-1.360_30.340_2022_20,76.623405
6881,ID_-1.360_30.340_2022_21,68.86676
6882,ID_-1.360_30.340_2022_22,76.623405
6883,ID_-1.360_30.340_2022_23,70.34832
6884,ID_-1.360_30.340_2022_24,76.37409
6885,ID_-1.360_30.340_2022_25,72.96142
6886,ID_-1.360_30.340_2022_26,70.97692
6887,ID_-1.360_30.340_2022_27,67.65438
6888,ID_-1.360_30.340_2022_28,68.72586
6889,ID_-1.360_30.340_2022_29,68.26479
6890,ID_-1.360_30.340_2022_30,63.75256
6891,ID_-1.360_30.340_2022_31,54.394962
6892,ID_-1.360_30.340_2022_32,53.181953
6893,ID_-1.360_30.340_2022_33,55.3463
6894,ID_-1.360_30.340_2022_34,62.58438
6895,ID_-1.360_30.340_2022_35,59.268673
6896,ID_-1.360_30.340_2022_36,57.141304
6897,ID_-1.360_30.340_2022_37,61.390438
6898,ID_-1.360_30.340_2022_38,62.165382
6899,ID_-1.360_30.340_2022_39,86.89142
6900,ID_-1.360_30.340_2022_40,125.0323
6901,ID_-1.360_30.340_2022_41,125.37059
6902,ID_-1.360_30.340_2022_42,138.94917
6903,ID_-1.360_30.340_2022_43,137.5147
6904,ID_-1.360_30.340_2022_44,65.22267
6905,ID_-1.360_30.340_2022_45,63.265217
6906,ID_-1.360_30.340_2022_46,61.060436
6907,ID_-1.360_30.340_2022_47,62.216293
6908,ID_-1.360_30.340_2022_48,64.39815
6909,ID_-1.364_29.036_2022_00,-7.690768
6910,ID_-1.364_29.036_2022_01,-8.988859
6911,ID_-1.364_29.036_2022_02,-5.798817
6912,ID_-1.364_29.036_2022_03,-4.0258317
6913,ID_-1.364_29.036_2022_04,-4.3479223
6914,ID_-1.364_29.036_2022_05,-1.8481418
6915,ID_-1.364_29.036_2022_06,-0.12427453
6916,ID_-1.364_29.036_2022_07,-1.7332143
6917,ID_-1.364_29.036_2022_08,-0.14758138
6918,ID_-1.364_29.036_2022_09,-3.4378376
6919,ID_-1.364_29.036_2022_10,-2.6690297
6920,ID_-1.364_29.036_2022_11,-6.5553412
6921,ID_-1.364_29.036_2022_12,-5.9734826
6922,ID_-1.364_29.036_2022_13,-6.085958
6923,ID_-1.364_29.036_2022_14,25.21575
6924,ID_-1.364_29.036_2022_15,19.561232
6925,ID_-1.364_29.036_2022_16,20.029518
6926,ID_-1.364_29.036_2022_17,-7.018843
6927,ID_-1.364_29.036_2022_18,-6.1149974
6928,ID_-1.364_29.036_2022_19,-6.2825522
6929,ID_-1.364_29.036_2022_20,-3.7112603
6930,ID_-1.364_29.036_2022_21,-4.724068
6931,ID_-1.364_29.036_2022_22,-7.7547984
6932,ID_-1.364_29.036_2022_23,-9.641745
6933,ID_-1.364_29.036_2022_24,-6.6746764
6934,ID_-1.364_29.036_2022_25,-6.3780885
6935,ID_-1.364_29.036_2022_26,-6.515221
6936,ID_-1.364_29.036_2022_27,-4.302796
6937,ID_-1.364_29.036_2022_28,-10.242348
6938,ID_-1.364_29.036_2022_29,-8.544935
6939,ID_-1.364_29.036_2022_30,-16.371288
6940,ID_-1.364_29.036_2022_31,-20.039768
6941,ID_-1.364_29.036_2022_32,-20.087477
6942,ID_-1.364_29.036_2022_33,-19.01838
6943,ID_-1.364_29.036_2022_34,-19.918022
6944,ID_-1.364_29.036_2022_35,-15.914991
6945,ID_-1.364_29.036_2022_36,-14.968964
6946,ID_-1.364_29.036_2022_37,-16.046227
6947,ID_-1.364_29.036_2022_38,-19.134663
6948,ID_-1.364_29.036_2022_39,-14.24827
6949,ID_-1.364_29.036_2022_40,-0.6734478
6950,ID_-1.364_29.036_2022_41,0.69070584
6951,ID_-1.364_29.036_2022_42,3.461137
6952,ID_-1.364_29.036_2022_43,1.3875947
6953,ID_-1.364_29.036_2022_44,-10.846273
6954,ID_-1.364_29.036_2022_45,-9.343679
6955,ID_-1.364_29.036_2022_46,2.4367602
6956,ID_-1.364_29.036_2022_47,-8.966818
6957,ID_-1.364_29.036_2022_48,-6.537151
6958,ID_-1.366_29.434_2022_00,27.458704
6959,ID_-1.366_29.434_2022_01,34.41256
6960,ID_-1.366_29.434_2022_02,47.120937
6961,ID_-1.366_29.434_2022_03,46.07253
6962,ID_-1.366_29.434_2022_04,45.88031
6963,ID_-1.366_29.434_2022_05,43.823948
6964,ID_-1.366_29.434_2022_06,44.335426
6965,ID_-1.366_29.434_2022_07,49.430435
6966,ID_-1.366_29.434_2022_08,49.430435
6967,ID_-1.366_29.434_2022_09,42.93232
6968,ID_-1.366_29.434_2022_10,46.30964
6969,ID_-1.366_29.434_2022_11,34.73623
6970,ID_-1.366_29.434_2022_12,37.61202
6971,ID_-1.366_29.434_2022_13,38.221027
6972,ID_-1.366_29.434_2022_14,97.23336
6973,ID_-1.366_29.434_2022_15,95.69847
6974,ID_-1.366_29.434_2022_16,93.02214
6975,ID_-1.366_29.434_2022_17,38.07847
6976,ID_-1.366_29.434_2022_18,41.268265
6977,ID_-1.366_29.434_2022_19,44.375492
6978,ID_-1.366_29.434_2022_20,35.64402
6979,ID_-1.366_29.434_2022_21,41.291763
6980,ID_-1.366_29.434_2022_22,33.682236
6981,ID_-1.366_29.434_2022_23,33.8395
6982,ID_-1.366_29.434_2022_24,36.724552
6983,ID_-1.366_29.434_2022_25,36.958954
6984,ID_-1.366_29.434_2022_26,31.011715
6985,ID_-1.366_29.434_2022_27,31.183239
6986,ID_-1.366_29.434_2022_28,31.644306
6987,ID_-1.366_29.434_2022_29,32.293335
6988,ID_-1.366_29.434_2022_30,20.18806
6989,ID_-1.366_29.434_2022_31,21.166195
6990,ID_-1.366_29.434_2022_32,25.729486
6991,ID_-1.366_29.434_2022_33,17.178463
6992,ID_-1.366_29.434_2022_34,41.048332
6993,ID_-1.366_29.434_2022_35,23.043941
6994,ID_-1.366_29.434_2022_36,23.043941
6995,ID_-1.366_29.434_2022_37,26.163418
6996,ID_-1.366_29.434_2022_38,32.98555
6997,ID_-1.366_29.434_2022_39,47.416637
6998,ID_-1.366_29.434_2022_40,69.05984
6999,ID_-1.366_29.434_2022_41,66.539536
7000,ID_-1.366_29.434_2022_42,73.03434
7001,ID_-1.366_29.434_2022_43,70.82737
7002,ID_-1.366_29.434_2022_44,18.31591
7003,ID_-1.366_29.434_2022_45,34.878788
7004,ID_-1.366_29.434_2022_46,30.606926
7005,ID_-1.366_29.434_2022_47,28.776947
7006,ID_-1.366_29.434_2022_48,30.648205
7007,ID_-1.368_30.932_2022_00,70.443954
7008,ID_-1.368_30.932_2022_01,62.832836
7009,ID_-1.368_30.932_2022_02,72.77376
7010,ID_-1.368_30.932_2022_03,72.92798
7011,ID_-1.368_30.932_2022_04,68.2637
7012,ID_-1.368_30.932_2022_05,60.883694
7013,ID_-1.368_30.932_2022_06,72.52482
7014,ID_-1.368_30.932_2022_07,72.329636
7015,ID_-1.368_30.932_2022_08,72.329636
7016,ID_-1.368_30.932_2022_09,70.76035
7017,ID_-1.368_30.932_2022_10,69.94553
7018,ID_-1.368_30.932_2022_11,63.114483
7019,ID_-1.368_30.932_2022_12,63.114483
7020,ID_-1.368_30.932_2022_13,68.27631
7021,ID_-1.368_30.932_2022_14,118.58819
7022,ID_-1.368_30.932_2022_15,103.94692
7023,ID_-1.368_30.932_2022_16,104.9466
7024,ID_-1.368_30.932_2022_17,62.165974
7025,ID_-1.368_30.932_2022_18,65.253235
7026,ID_-1.368_30.932_2022_19,65.253235
7027,ID_-1.368_30.932_2022_20,73.447655
7028,ID_-1.368_30.932_2022_21,66.77031
7029,ID_-1.368_30.932_2022_22,76.37451
7030,ID_-1.368_30.932_2022_23,71.498985
7031,ID_-1.368_30.932_2022_24,74.27764
7032,ID_-1.368_30.932_2022_25,74.36004
7033,ID_-1.368_30.932_2022_26,74.966896
7034,ID_-1.368_30.932_2022_27,58.423523
7035,ID_-1.368_30.932_2022_28,63.25753
7036,ID_-1.368_30.932_2022_29,58.000008
7037,ID_-1.368_30.932_2022_30,52.295063
7038,ID_-1.368_30.932_2022_31,52.712807
7039,ID_-1.368_30.932_2022_32,56.021862
7040,ID_-1.368_30.932_2022_33,50.84539
7041,ID_-1.368_30.932_2022_34,53.04328
7042,ID_-1.368_30.932_2022_35,58.284145
7043,ID_-1.368_30.932_2022_36,57.288322
7044,ID_-1.368_30.932_2022_37,58.284145
7045,ID_-1.368_30.932_2022_38,59.366165
7046,ID_-1.368_30.932_2022_39,68.04305
7047,ID_-1.368_30.932_2022_40,63.299885
7048,ID_-1.368_30.932_2022_41,65.268715
7049,ID_-1.368_30.932_2022_42,84.59496
7050,ID_-1.368_30.932_2022_43,94.592
7051,ID_-1.368_30.932_2022_44,60.594677
7052,ID_-1.368_30.932_2022_45,73.629234
7053,ID_-1.368_30.932_2022_46,63.053482
7054,ID_-1.368_30.932_2022_47,57.168774
7055,ID_-1.368_30.932_2022_48,60.779087
7056,ID_-1.371_29.629_2022_00,234.50087
7057,ID_-1.371_29.629_2022_01,245.69165
7058,ID_-1.371_29.629_2022_02,260.1225
7059,ID_-1.371_29.629_2022_03,259.0741
7060,ID_-1.371_29.629_2022_04,262.1183
7061,ID_-1.371_29.629_2022_05,259.0867
7062,ID_-1.371_29.629_2022_06,265.32303
7063,ID_-1.371_29.629_2022_07,262.0973
7064,ID_-1.371_29.629_2022_08,265.04965
7065,ID_-1.371_29.629_2022_09,258.40314
7066,ID_-1.371_29.629_2022_10,257.1784
7067,ID_-1.371_29.629_2022_11,253.56401
7068,ID_-1.371_29.629_2022_12,251.35155
7069,ID_-1.371_29.629_2022_13,250.12025
7070,ID_-1.371_29.629_2022_14,320.68958
7071,ID_-1.371_29.629_2022_15,317.58643
7072,ID_-1.371_29.629_2022_16,315.80472
7073,ID_-1.371_29.629_2022_17,252.72528
7074,ID_-1.371_29.629_2022_18,252.02332
7075,ID_-1.371_29.629_2022_19,252.19131
7076,ID_-1.371_29.629_2022_20,254.80353
7077,ID_-1.371_29.629_2022_21,253.14128
7078,ID_-1.371_29.629_2022_22,259.04114
7079,ID_-1.371_29.629_2022_23,251.55074
7080,ID_-1.371_29.629_2022_24,246.99446
7081,ID_-1.371_29.629_2022_25,246.86598
7082,ID_-1.371_29.629_2022_26,245.55461
7083,ID_-1.371_29.629_2022_27,243.54091
7084,ID_-1.371_29.629_2022_28,241.35927
7085,ID_-1.371_29.629_2022_29,244.75465
7086,ID_-1.371_29.629_2022_30,238.12027
7087,ID_-1.371_29.629_2022_31,236.68556
7088,ID_-1.371_29.629_2022_32,228.84113
7089,ID_-1.371_29.629_2022_33,229.91896
7090,ID_-1.371_29.629_2022_34,239.55563
7091,ID_-1.371_29.629_2022_35,250.81856
7092,ID_-1.371_29.629_2022_36,251.8291
7093,ID_-1.371_29.629_2022_37,250.81856
7094,ID_-1.371_29.629_2022_38,251.69737
7095,ID_-1.371_29.629_2022_39,276.2017
7096,ID_-1.371_29.629_2022_40,307.35364
7097,ID_-1.371_29.629_2022_41,298.8107
7098,ID_-1.371_29.629_2022_42,315.26218
7099,ID_-1.371_29.629_2022_43,313.0552
7100,ID_-1.371_29.629_2022_44,279.5165
7101,ID_-1.371_29.629_2022_45,266.12653
7102,ID_-1.371_29.629_2022_46,267.28024
7103,ID_-1.371_29.629_2022_47,283.5322
7104,ID_-1.371_29.629_2022_48,282.03366
7105,ID_-1.383_29.917_2022_00,127.90457
7106,ID_-1.383_29.917_2022_01,146.22556
7107,ID_-1.383_29.917_2022_02,155.65118
7108,ID_-1.383_29.917_2022_03,157.26802
7109,ID_-1.383_29.917_2022_04,155.71754
7110,ID_-1.383_29.917_2022_05,154.07797
7111,ID_-1.383_29.917_2022_06,140.5662
7112,ID_-1.383_29.917_2022_07,145.00975
7113,ID_-1.383_29.917_2022_08,140.5662
7114,ID_-1.383_29.917_2022_09,155.77753
7115,ID_-1.383_29.917_2022_10,144.826
7116,ID_-1.383_29.917_2022_11,141.04836
7117,ID_-1.383_29.917_2022_12,144.6164
7118,ID_-1.383_29.917_2022_13,150.24123
7119,ID_-1.383_29.917_2022_14,227.17398
7120,ID_-1.383_29.917_2022_15,216.14465
7121,ID_-1.383_29.917_2022_16,215.92574
7122,ID_-1.383_29.917_2022_17,149.22505
7123,ID_-1.383_29.917_2022_18,152.3123
7124,ID_-1.383_29.917_2022_19,152.3123
7125,ID_-1.383_29.917_2022_20,152.59778
7126,ID_-1.383_29.917_2022_21,151.94371
7127,ID_-1.383_29.917_2022_22,160.94664
7128,ID_-1.383_29.917_2022_23,157.3807
7129,ID_-1.383_29.917_2022_24,164.4096
7130,ID_-1.383_29.917_2022_25,161.38608
7131,ID_-1.383_29.917_2022_26,159.17963
7132,ID_-1.383_29.917_2022_27,144.59477
7133,ID_-1.383_29.917_2022_28,151.26656
7134,ID_-1.383_29.917_2022_29,140.19571
7135,ID_-1.383_29.917_2022_30,147.56226
7136,ID_-1.383_29.917_2022_31,148.05432
7137,ID_-1.383_29.917_2022_32,146.64351
7138,ID_-1.383_29.917_2022_33,136.66432
7139,ID_-1.383_29.917_2022_34,157.03285
7140,ID_-1.383_29.917_2022_35,173.26318
7141,ID_-1.383_29.917_2022_36,152.88751
7142,ID_-1.383_29.917_2022_37,153.6387
7143,ID_-1.383_29.917_2022_38,154.88405
7144,ID_-1.383_29.917_2022_39,184.71835
7145,ID_-1.383_29.917_2022_40,210.37704
7146,ID_-1.383_29.917_2022_41,237.22083
7147,ID_-1.383_29.917_2022_42,232.89066
7148,ID_-1.383_29.917_2022_43,232.74771
7149,ID_-1.383_29.917_2022_44,160.67148
7150,ID_-1.383_29.917_2022_45,162.87622
7151,ID_-1.383_29.917_2022_46,175.25807
7152,ID_-1.383_29.917_2022_47,177.89307
7153,ID_-1.383_29.917_2022_48,156.3196
7154,ID_-1.384_28.916_2022_00,-0.7484652
7155,ID_-1.384_28.916_2022_01,-3.5162477
7156,ID_-1.384_28.916_2022_02,-0.3262052
7157,ID_-1.384_28.916_2022_03,1.0058237
7158,ID_-1.384_28.916_2022_04,0.6837322
7159,ID_-1.384_28.916_2022_05,0.14493836
7160,ID_-1.384_28.916_2022_06,2.6531942
7161,ID_-1.384_28.916_2022_07,5.7659845
7162,ID_-1.384_28.916_2022_08,5.9909787
7163,ID_-1.384_28.916_2022_09,1.8160335
7164,ID_-1.384_28.916_2022_10,1.7198786
7165,ID_-1.384_28.916_2022_11,-3.2954745
7166,ID_-1.384_28.916_2022_12,-2.9072785
7167,ID_-1.384_28.916_2022_13,-2.292621
7168,ID_-1.384_28.916_2022_14,30.573952
7169,ID_-1.384_28.916_2022_15,26.10233
7170,ID_-1.384_28.916_2022_16,25.688698
7171,ID_-1.384_28.916_2022_17,-0.016671713
7172,ID_-1.384_28.916_2022_18,0.25810108
7173,ID_-1.384_28.916_2022_19,0.08813601
7174,ID_-1.384_28.916_2022_20,1.8465779
7175,ID_-1.384_28.916_2022_21,0.76756483
7176,ID_-1.384_28.916_2022_22,-2.2001698
7177,ID_-1.384_28.916_2022_23,-3.0496264
7178,ID_-1.384_28.916_2022_24,-3.0496264
7179,ID_-1.384_28.916_2022_25,-0.009128626
7180,ID_-1.384_28.916_2022_26,-0.58154094
7181,ID_-1.384_28.916_2022_27,0.47976735
7182,ID_-1.384_28.916_2022_28,-2.611256
7183,ID_-1.384_28.916_2022_29,-1.5665693
7184,ID_-1.384_28.916_2022_30,-11.670738
7185,ID_-1.384_28.916_2022_31,-16.133682
7186,ID_-1.384_28.916_2022_32,-13.98434
7187,ID_-1.384_28.916_2022_33,-14.004453
7188,ID_-1.384_28.916_2022_34,-13.98434
7189,ID_-1.384_28.916_2022_35,-10.112548
7190,ID_-1.384_28.916_2022_36,-11.014573
7191,ID_-1.384_28.916_2022_37,-10.635522
7192,ID_-1.384_28.916_2022_38,-15.192725
7193,ID_-1.384_28.916_2022_39,-3.7312782
7194,ID_-1.384_28.916_2022_40,-1.1279161
7195,ID_-1.384_28.916_2022_41,11.0641985
7196,ID_-1.384_28.916_2022_42,15.260064
7197,ID_-1.384_28.916_2022_43,17.559004
7198,ID_-1.384_28.916_2022_44,-1.292059
7199,ID_-1.384_28.916_2022_45,-3.0576441
7200,ID_-1.384_28.916_2022_46,-1.292059
7201,ID_-1.384_28.916_2022_47,-1.0018531
7202,ID_-1.384_28.916_2022_48,-2.0095038
7203,ID_-1.398_29.702_2022_00,171.87086
7204,ID_-1.398_29.702_2022_01,179.46005
7205,ID_-1.398_29.702_2022_02,190.10605
7206,ID_-1.398_29.702_2022_03,189.44582
7207,ID_-1.398_29.702_2022_04,185.68454
7208,ID_-1.398_29.702_2022_05,183.61244
7209,ID_-1.398_29.702_2022_06,189.83022
7210,ID_-1.398_29.702_2022_07,193.51582
7211,ID_-1.398_29.702_2022_08,194.01144
7212,ID_-1.398_29.702_2022_09,186.63896
